Order Date,Order ID,Product 1,Product 2,Product Pair,Pair Count
2019-01-04,147191,Google Phone,Lightning Charging Cable,Google Phone + Lightning Charging Cable,1
2019-01-01,147198,Google Phone,USB-C Charging Cable,Google Phone + USB-C Charging Cable,1
2019-01-09,147216,20in Monitor,USB-C Charging Cable,20in Monitor + USB-C Charging Cable,1
2019-01-09,147241,Google Phone,USB-C Charging Cable,Google Phone + USB-C Charging Cable,1
2019-01-24,147247,Google Phone,USB-C Charging Cable,Google Phone + USB-C Charging Cable,1
2019-01-10,147252,27in 4K Gaming Monitor,USB-C Charging Cable,27in 4K Gaming Monitor + USB-C Charging Cable,1
2019-01-14,147271,AAA Batteries (4-pack),USB-C Charging Cable,AAA Batteries (4-pack) + USB-C Charging Cable,1
2019-01-21,147364,Wired Headphones,iPhone,Wired Headphones + iPhone,1
2019-01-07,147366,AA Batteries (4-pack),Wired Headphones,AA Batteries (4-pack) + Wired Headphones,1
2019-01-10,147367,Google Phone,Wired Headphones,Google Phone + Wired Headphones,1
2019-01-26,147425,Lightning Charging Cable,iPhone,Lightning Charging Cable + iPhone,1
2019-01-03,147439,USB-C Charging Cable,Vareebadd Phone,USB-C Charging Cable + Vareebadd Phone,1
2019-01-01,147444,USB-C Charging Cable,Vareebadd Phone,USB-C Charging Cable + Vareebadd Phone,1
2019-01-01,147451,Google Phone,Wired Headphones,Google Phone + Wired Headphones,1
2019-01-30,147463,USB-C Charging Cable,Vareebadd Phone,USB-C Charging Cable + Vareebadd Phone,1
2019-01-29,147464,Lightning Charging Cable,iPhone,Lightning Charging Cable + iPhone,1
2019-01-03,147478,27in FHD Monitor,AAA Batteries (4-pack),27in FHD Monitor + AAA Batteries (4-pack),1
2019-01-19,147523,Google Phone,USB-C Charging Cable,Google Phone + USB-C Charging Cable,1
2019-01-19,147523,Google Phone,Wired Headphones,Google Phone + Wired Headphones,1
2019-01-19,147523,USB-C Charging Cable,Wired Headphones,USB-C Charging Cable + Wired Headphones,1
2019-01-10,147532,Apple Airpods Headphones,Flatscreen TV,Apple Airpods Headphones + Flatscreen TV,1
2019-01-05,147535,Google Phone,Wired Headphones,Google Phone + Wired Headphones,1
2019-01-27,147571,Google Phone,USB-C Charging Cable,Google Phone + USB-C Charging Cable,1
2019-01-30,147645,Apple Airpods Headphones,Wired Headphones,Apple Airpods Headphones + Wired Headphones,1
2019-01-30,147645,Apple Airpods Headphones,iPhone,Apple Airpods Headphones + iPhone,1
2019-01-30,147645,Wired Headphones,iPhone,Wired Headphones + iPhone,1
2019-01-27,147664,34in Ultrawide Monitor,AAA Batteries (4-pack),34in Ultrawide Monitor + AAA Batteries (4-pack),1
2019-01-17,147688,USB-C Charging Cable,Vareebadd Phone,USB-C Charging Cable + Vareebadd Phone,1
2019-01-20,147786,USB-C Charging Cable,Vareebadd Phone,USB-C Charging Cable + Vareebadd Phone,1
2019-01-20,147786,USB-C Charging Cable,Wired Headphones,USB-C Charging Cable + Wired Headphones,1
2019-01-20,147786,Vareebadd Phone,Wired Headphones,Vareebadd Phone + Wired Headphones,1
2019-01-29,147794,Google Phone,USB-C Charging Cable,Google Phone + USB-C Charging Cable,1
2019-01-11,147816,Bose SoundSport Headphones,Google Phone,Bose SoundSport Headphones + Google Phone,1
2019-01-11,147816,Bose SoundSport Headphones,USB-C Charging Cable,Bose SoundSport Headphones + USB-C Charging Cable,1
2019-01-11,147816,Google Phone,USB-C Charging Cable,Google Phone + USB-C Charging Cable,1
2019-01-11,147831,AA Batteries (4-pack),Google Phone,AA Batteries (4-pack) + Google Phone,1
2019-01-11,147831,AA Batteries (4-pack),USB-C Charging Cable,AA Batteries (4-pack) + USB-C Charging Cable,1
2019-01-11,147831,Google Phone,USB-C Charging Cable,Google Phone + USB-C Charging Cable,1
2019-01-13,147872,Lightning Charging Cable,iPhone,Lightning Charging Cable + iPhone,1
2019-01-23,147911,Lightning Charging Cable,iPhone,Lightning Charging Cable + iPhone,1
2019-01-20,147943,Apple Airpods Headphones,Macbook Pro Laptop,Apple Airpods Headphones + Macbook Pro Laptop,1
2019-01-22,147989,Google Phone,USB-C Charging Cable,Google Phone + USB-C Charging Cable,1
2019-01-25,148029,Lightning Charging Cable,iPhone,Lightning Charging Cable + iPhone,1
2019-01-02,148067,Lightning Charging Cable,iPhone,Lightning Charging Cable + iPhone,1
2019-01-07,148073,34in Ultrawide Monitor,USB-C Charging Cable,34in Ultrawide Monitor + USB-C Charging Cable,1
2019-01-01,148074,Google Phone,USB-C Charging Cable,Google Phone + USB-C Charging Cable,1
2019-01-31,148154,AA Batteries (4-pack),Lightning Charging Cable,AA Batteries (4-pack) + Lightning Charging Cable,1
2019-01-06,148175,Google Phone,USB-C Charging Cable,Google Phone + USB-C Charging Cable,1
2019-01-31,148209,USB-C Charging Cable,Vareebadd Phone,USB-C Charging Cable + Vareebadd Phone,1
2019-01-22,148254,Google Phone,USB-C Charging Cable,Google Phone + USB-C Charging Cable,1
2019-01-02,148275,20in Monitor,Lightning Charging Cable,20in Monitor + Lightning Charging Cable,1
2019-01-08,148296,Lightning Charging Cable,iPhone,Lightning Charging Cable + iPhone,1
2019-01-27,148324,Apple Airpods Headphones,iPhone,Apple Airpods Headphones + iPhone,1
2019-01-10,148369,Lightning Charging Cable,iPhone,Lightning Charging Cable + iPhone,1
2019-01-31,148400,Lightning Charging Cable,iPhone,Lightning Charging Cable + iPhone,1
2019-01-01,148450,Lightning Charging Cable,iPhone,Lightning Charging Cable + iPhone,1
2019-01-03,148522,AA Batteries (4-pack),Bose SoundSport Headphones,AA Batteries (4-pack) + Bose SoundSport Headphones,1
2019-01-14,148550,AA Batteries (4-pack),USB-C Charging Cable,AA Batteries (4-pack) + USB-C Charging Cable,1
2019-01-25,148594,AAA Batteries (4-pack),Apple Airpods Headphones,AAA Batteries (4-pack) + Apple Airpods Headphones,1
2019-01-15,148663,AAA Batteries (4-pack),USB-C Charging Cable,AAA Batteries (4-pack) + USB-C Charging Cable,1
2019-01-12,148666,Apple Airpods Headphones,Vareebadd Phone,Apple Airpods Headphones + Vareebadd Phone,1
2019-01-30,148696,ThinkPad Laptop,USB-C Charging Cable,ThinkPad Laptop + USB-C Charging Cable,1
2019-01-23,148697,Lightning Charging Cable,iPhone,Lightning Charging Cable + iPhone,1
2019-01-28,148760,Wired Headphones,iPhone,Wired Headphones + iPhone,1
2019-01-05,148815,AAA Batteries (4-pack),Lightning Charging Cable,AAA Batteries (4-pack) + Lightning Charging Cable,1
2019-01-26,148820,USB-C Charging Cable,Wired Headphones,USB-C Charging Cable + Wired Headphones,1
2019-01-20,148861,Lightning Charging Cable,iPhone,Lightning Charging Cable + iPhone,1
2019-01-31,148896,Bose SoundSport Headphones,Macbook Pro Laptop,Bose SoundSport Headphones + Macbook Pro Laptop,1
2019-01-30,148912,USB-C Charging Cable,Vareebadd Phone,USB-C Charging Cable + Vareebadd Phone,1
2019-01-30,148912,USB-C Charging Cable,Wired Headphones,USB-C Charging Cable + Wired Headphones,1
2019-01-30,148912,Vareebadd Phone,Wired Headphones,Vareebadd Phone + Wired Headphones,1
2019-01-02,148932,Wired Headphones,iPhone,Wired Headphones + iPhone,1
2019-01-14,148933,AAA Batteries (4-pack),Wired Headphones,AAA Batteries (4-pack) + Wired Headphones,1
2019-01-07,148944,Lightning Charging Cable,iPhone,Lightning Charging Cable + iPhone,1
2019-01-01,148948,Lightning Charging Cable,iPhone,Lightning Charging Cable + iPhone,1
2019-01-26,148960,Google Phone,USB-C Charging Cable,Google Phone + USB-C Charging Cable,1
2019-01-22,148971,27in 4K Gaming Monitor,Bose SoundSport Headphones,27in 4K Gaming Monitor + Bose SoundSport Headphones,1
2019-01-24,149036,AA Batteries (4-pack),Flatscreen TV,AA Batteries (4-pack) + Flatscreen TV,1
2019-01-24,149044,27in 4K Gaming Monitor,Lightning Charging Cable,27in 4K Gaming Monitor + Lightning Charging Cable,1
2019-01-30,149081,AA Batteries (4-pack),Apple Airpods Headphones,AA Batteries (4-pack) + Apple Airpods Headphones,1
2019-01-10,149125,Bose SoundSport Headphones,Google Phone,Bose SoundSport Headphones + Google Phone,1
2019-01-14,149134,USB-C Charging Cable,Vareebadd Phone,USB-C Charging Cable + Vareebadd Phone,1
2019-01-14,149134,USB-C Charging Cable,Wired Headphones,USB-C Charging Cable + Wired Headphones,1
2019-01-14,149134,Vareebadd Phone,Wired Headphones,Vareebadd Phone + Wired Headphones,1
2019-01-03,149263,Google Phone,USB-C Charging Cable,Google Phone + USB-C Charging Cable,1
2019-01-27,149327,27in FHD Monitor,Apple Airpods Headphones,27in FHD Monitor + Apple Airpods Headphones,1
2019-01-29,149336,USB-C Charging Cable,Vareebadd Phone,USB-C Charging Cable + Vareebadd Phone,1
2019-01-21,149375,Lightning Charging Cable,iPhone,Lightning Charging Cable + iPhone,1
2019-01-15,149391,34in Ultrawide Monitor,Apple Airpods Headphones,34in Ultrawide Monitor + Apple Airpods Headphones,1
2019-01-10,149454,AAA Batteries (4-pack),Wired Headphones,AAA Batteries (4-pack) + Wired Headphones,1
2019-01-29,149476,Lightning Charging Cable,iPhone,Lightning Charging Cable + iPhone,1
2019-01-21,149482,AAA Batteries (4-pack),Lightning Charging Cable,AAA Batteries (4-pack) + Lightning Charging Cable,1
2019-01-28,149499,USB-C Charging Cable,Vareebadd Phone,USB-C Charging Cable + Vareebadd Phone,1
2019-01-28,149499,USB-C Charging Cable,Wired Headphones,USB-C Charging Cable + Wired Headphones,1
2019-01-28,149499,Vareebadd Phone,Wired Headphones,Vareebadd Phone + Wired Headphones,1
2019-01-31,149500,Lightning Charging Cable,iPhone,Lightning Charging Cable + iPhone,1
2019-01-20,149518,AA Batteries (4-pack),ThinkPad Laptop,AA Batteries (4-pack) + ThinkPad Laptop,1
2019-01-01,149546,AA Batteries (4-pack),Bose SoundSport Headphones,AA Batteries (4-pack) + Bose SoundSport Headphones,1
2019-01-24,149561,Google Phone,Wired Headphones,Google Phone + Wired Headphones,1
2019-01-04,149604,Vareebadd Phone,Wired Headphones,Vareebadd Phone + Wired Headphones,1
2019-01-25,149606,Lightning Charging Cable,iPhone,Lightning Charging Cable + iPhone,1
2019-01-02,149616,Google Phone,USB-C Charging Cable,Google Phone + USB-C Charging Cable,1
2019-01-14,149632,Bose SoundSport Headphones,USB-C Charging Cable,Bose SoundSport Headphones + USB-C Charging Cable,1
2019-01-12,149719,AA Batteries (4-pack),Google Phone,AA Batteries (4-pack) + Google Phone,1
2019-01-11,149731,AA Batteries (4-pack),Apple Airpods Headphones,AA Batteries (4-pack) + Apple Airpods Headphones,1
2019-01-18,149773,27in FHD Monitor,Wired Headphones,27in FHD Monitor + Wired Headphones,1
2019-01-07,149857,Apple Airpods Headphones,iPhone,Apple Airpods Headphones + iPhone,1
2019-01-24,149894,Google Phone,USB-C Charging Cable,Google Phone + USB-C Charging Cable,1
2019-01-22,149902,Lightning Charging Cable,iPhone,Lightning Charging Cable + iPhone,1
2019-01-19,149906,USB-C Charging Cable,iPhone,USB-C Charging Cable + iPhone,1
2019-01-16,149931,USB-C Charging Cable,iPhone,USB-C Charging Cable + iPhone,1
2019-01-20,149936,Bose SoundSport Headphones,Google Phone,Bose SoundSport Headphones + Google Phone,1
2019-01-20,149936,Bose SoundSport Headphones,USB-C Charging Cable,Bose SoundSport Headphones + USB-C Charging Cable,1
2019-01-20,149936,Google Phone,USB-C Charging Cable,Google Phone + USB-C Charging Cable,1
2019-01-22,149954,USB-C Charging Cable,Vareebadd Phone,USB-C Charging Cable + Vareebadd Phone,1
2019-01-10,149962,27in 4K Gaming Monitor,USB-C Charging Cable,27in 4K Gaming Monitor + USB-C Charging Cable,1
2019-01-23,149985,Lightning Charging Cable,iPhone,Lightning Charging Cable + iPhone,1
2019-01-06,149986,Google Phone,Wired Headphones,Google Phone + Wired Headphones,1
2019-01-03,150029,27in FHD Monitor,Wired Headphones,27in FHD Monitor + Wired Headphones,1
2019-01-17,150034,Google Phone,USB-C Charging Cable,Google Phone + USB-C Charging Cable,1
2019-01-17,150034,Google Phone,Wired Headphones,Google Phone + Wired Headphones,1
2019-01-17,150034,USB-C Charging Cable,Wired Headphones,USB-C Charging Cable + Wired Headphones,1
2019-01-07,150051,Bose SoundSport Headphones,Lightning Charging Cable,Bose SoundSport Headphones + Lightning Charging Cable,1
2019-01-26,150057,Lightning Charging Cable,iPhone,Lightning Charging Cable + iPhone,1
2019-01-18,150084,Apple Airpods Headphones,iPhone,Apple Airpods Headphones + iPhone,1
2019-01-17,150185,AAA Batteries (4-pack),USB-C Charging Cable,AAA Batteries (4-pack) + USB-C Charging Cable,1
2019-01-08,150202,Google Phone,USB-C Charging Cable,Google Phone + USB-C Charging Cable,1
2019-01-08,150202,Google Phone,Wired Headphones,Google Phone + Wired Headphones,1
2019-01-08,150202,USB-C Charging Cable,Wired Headphones,USB-C Charging Cable + Wired Headphones,1
2019-01-23,150209,Lightning Charging Cable,USB-C Charging Cable,Lightning Charging Cable + USB-C Charging Cable,1
2019-01-29,150231,Wired Headphones,iPhone,Wired Headphones + iPhone,1
2019-01-31,150232,Lightning Charging Cable,iPhone,Lightning Charging Cable + iPhone,1
2019-01-07,150287,Lightning Charging Cable,iPhone,Lightning Charging Cable + iPhone,1
2019-01-15,150303,Lightning Charging Cable,iPhone,Lightning Charging Cable + iPhone,1
2019-01-15,150323,Apple Airpods Headphones,Google Phone,Apple Airpods Headphones + Google Phone,1
2019-01-15,150323,Apple Airpods Headphones,USB-C Charging Cable,Apple Airpods Headphones + USB-C Charging Cable,1
2019-01-15,150323,Google Phone,USB-C Charging Cable,Google Phone + USB-C Charging Cable,1
2019-01-01,150335,Apple Airpods Headphones,iPhone,Apple Airpods Headphones + iPhone,1
2019-01-18,150433,Flatscreen TV,Google Phone,Flatscreen TV + Google Phone,1
2019-02-26,150518,Macbook Pro Laptop,iPhone,Macbook Pro Laptop + iPhone,1
2019-02-16,150582,Lightning Charging Cable,iPhone,Lightning Charging Cable + iPhone,1
2019-02-08,150590,AAA Batteries (4-pack),Apple Airpods Headphones,AAA Batteries (4-pack) + Apple Airpods Headphones,1
2019-02-25,150617,Google Phone,USB-C Charging Cable,Google Phone + USB-C Charging Cable,1
2019-02-02,150651,Google Phone,USB-C Charging Cable,Google Phone + USB-C Charging Cable,1
2019-02-21,150674,Google Phone,USB-C Charging Cable,Google Phone + USB-C Charging Cable,1
2019-02-21,150674,Google Phone,Wired Headphones,Google Phone + Wired Headphones,1
2019-02-21,150674,USB-C Charging Cable,Wired Headphones,USB-C Charging Cable + Wired Headphones,1
2019-02-07,150688,Google Phone,Wired Headphones,Google Phone + Wired Headphones,1
2019-02-13,150734,Google Phone,USB-C Charging Cable,Google Phone + USB-C Charging Cable,1
2019-02-19,150758,Wired Headphones,iPhone,Wired Headphones + iPhone,1
2019-02-27,150853,27in 4K Gaming Monitor,AAA Batteries (4-pack),27in 4K Gaming Monitor + AAA Batteries (4-pack),1
2019-02-18,150892,Apple Airpods Headphones,Wired Headphones,Apple Airpods Headphones + Wired Headphones,1
2019-02-25,150907,Apple Airpods Headphones,Wired Headphones,Apple Airpods Headphones + Wired Headphones,1
2019-02-07,150925,Lightning Charging Cable,iPhone,Lightning Charging Cable + iPhone,1
2019-02-06,150945,Wired Headphones,iPhone,Wired Headphones + iPhone,1
2019-02-04,150951,Apple Airpods Headphones,Lightning Charging Cable,Apple Airpods Headphones + Lightning Charging Cable,1
2019-02-04,150951,Apple Airpods Headphones,iPhone,Apple Airpods Headphones + iPhone,1
2019-02-04,150951,Lightning Charging Cable,iPhone,Lightning Charging Cable + iPhone,1
2019-02-18,150961,Vareebadd Phone,Wired Headphones,Vareebadd Phone + Wired Headphones,1
2019-02-11,150972,Google Phone,USB-C Charging Cable,Google Phone + USB-C Charging Cable,1
2019-02-03,151047,Lightning Charging Cable,iPhone,Lightning Charging Cable + iPhone,1
2019-02-14,151053,Wired Headphones,iPhone,Wired Headphones + iPhone,1
2019-02-28,151110,AAA Batteries (4-pack),Lightning Charging Cable,AAA Batteries (4-pack) + Lightning Charging Cable,1
2019-02-28,151145,Google Phone,Wired Headphones,Google Phone + Wired Headphones,1
2019-02-25,151172,Wired Headphones,iPhone,Wired Headphones + iPhone,1
2019-02-27,151182,34in Ultrawide Monitor,Lightning Charging Cable,34in Ultrawide Monitor + Lightning Charging Cable,1
2019-02-08,151216,Lightning Charging Cable,iPhone,Lightning Charging Cable + iPhone,1
2019-02-07,151222,Apple Airpods Headphones,iPhone,Apple Airpods Headphones + iPhone,1
2019-02-06,151258,USB-C Charging Cable,Vareebadd Phone,USB-C Charging Cable + Vareebadd Phone,1
2019-02-10,151262,Lightning Charging Cable,iPhone,Lightning Charging Cable + iPhone,1
2019-02-20,151270,Google Phone,LG Washing Machine,Google Phone + LG Washing Machine,1
2019-02-02,151277,Wired Headphones,iPhone,Wired Headphones + iPhone,1
2019-02-02,151283,Google Phone,USB-C Charging Cable,Google Phone + USB-C Charging Cable,1
2019-02-26,151287,USB-C Charging Cable,iPhone,USB-C Charging Cable + iPhone,1
2019-02-21,151299,LG Washing Machine,Wired Headphones,LG Washing Machine + Wired Headphones,1
2019-02-08,151308,Wired Headphones,iPhone,Wired Headphones + iPhone,1
2019-02-10,151313,AAA Batteries (4-pack),USB-C Charging Cable,AAA Batteries (4-pack) + USB-C Charging Cable,1
2019-02-21,151397,27in FHD Monitor,Macbook Pro Laptop,27in FHD Monitor + Macbook Pro Laptop,1
2019-02-04,151403,Google Phone,USB-C Charging Cable,Google Phone + USB-C Charging Cable,1
2019-02-17,151414,34in Ultrawide Monitor,Lightning Charging Cable,34in Ultrawide Monitor + Lightning Charging Cable,1
2019-02-20,151436,Apple Airpods Headphones,Lightning Charging Cable,Apple Airpods Headphones + Lightning Charging Cable,1
2019-02-17,151568,Google Phone,USB-C Charging Cable,Google Phone + USB-C Charging Cable,1
2019-02-17,151568,Google Phone,Wired Headphones,Google Phone + Wired Headphones,1
2019-02-17,151568,USB-C Charging Cable,Wired Headphones,USB-C Charging Cable + Wired Headphones,1
2019-02-24,151639,Lightning Charging Cable,iPhone,Lightning Charging Cable + iPhone,1
2019-02-02,151667,Apple Airpods Headphones,Bose SoundSport Headphones,Apple Airpods Headphones + Bose SoundSport Headphones,1
2019-02-19,151675,Google Phone,USB-C Charging Cable,Google Phone + USB-C Charging Cable,1
2019-02-03,151690,Bose SoundSport Headphones,Macbook Pro Laptop,Bose SoundSport Headphones + Macbook Pro Laptop,1
2019-02-15,151700,USB-C Charging Cable,Wired Headphones,USB-C Charging Cable + Wired Headphones,1
